Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Peternel, R., Toth, I., Hercog, P.","Risk management in air protection in the Republic of Croatia [Upravljanje rizicima u zaštiti zraka u Republici Hrvatskoj]",2014,"Collegium Antropologicum","38","1",,"201","206",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900405060&partnerID=40&md5=3aa7a33b5c35a6c68fc24d5f7d955145",Article,Scopus,2-s2.0-84900405060
"Karimulla, S., Ravindhranath, K.","Extraction of methyl orange dye from polluted waters using bio-sorbents derived from thespesia populnea and pongamia pinnata plants",2014,"Der Pharma Chemica","6","4",,"333","344",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907342322&partnerID=40&md5=64e4731b507fc94aa30c177b87b63436",Article,Scopus,2-s2.0-84907342322
"Augeraud-Véron, E., Leandri, M.","Optimal pollution control with distributed delays",2014,"Journal of Mathematical Economics","55","1",,"24","32",,,10.1016/j.jmateco.2014.09.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922628482&partnerID=40&md5=df1d7b3abf51d4c454b92cc874a17375",Article,Scopus,2-s2.0-84922628482
"de Vries, F.P., Dijkstra, B.R., McGinty, M.","On Emissions Trading and Market Structure: Cap-and-Trade versus Intensity Standards",2014,"Environmental and Resource Economics","58","4",,"665","682",,1,10.1007/s10640-013-9715-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904264167&partnerID=40&md5=4791062f689798340c4b9df7572a9dc8",Article,Scopus,2-s2.0-84904264167
"Liu, W., Li, J., Liu, S., Mu, C., Wang, Y., Liu, Y.","Research situation for phase-selective supramolecular oil gelators",2014,"Shiyou Huagong/Petrochemical Technology","43","12",,"1464","1472",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920934902&partnerID=40&md5=668591494e04c274249ae6ee2b0d982a",Article,Scopus,2-s2.0-84920934902
"Martínez De Yuso, A., Rubio, B., Izquierdo, M.T.","Influence of activation atmosphere used in the chemical activation of almond shell on the characteristics and adsorption performance of activated carbons",2014,"Fuel Processing Technology","119",,,"74","80",,11,10.1016/j.fuproc.2013.10.024,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888599828&partnerID=40&md5=c3a830e0ea9188f40d9605330e0b1e69",Article,Scopus,2-s2.0-84888599828
"Tesanovic, M., Vadgama, S.","Short paper: Vehicle emission control in Smart Cities",2014,"2014 IEEE World Forum on Internet of Things, WF-IoT 2014",,, 6803140,"163","164",,1,10.1109/WF-IoT.2014.6803140,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900413345&partnerID=40&md5=ef9fbd8287eb118f051d6a0c6a4d37e5",Conference Paper,Scopus,2-s2.0-84900413345
"Yongxi, Y., Mengya, L., Zhihui, W., Shoude, L.","The optimal timing of manufacturers adopting pollution abatement technology under tradable emissions permits",2014,"WIT Transactions on Engineering Sciences","84 VOLUME 2",,,"1309","1317",,,10.2495/MEEE20131822,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896031891&partnerID=40&md5=558194a83766c1b0380830226634328b",Conference Paper,Scopus,2-s2.0-84896031891
"McGowan, T.F.","Low temp thermal treatment of special organic wastes in soil",2014,"Air and Waste Management Association - International Conference on Thermal Treatment Technologies and Hazardous Waste Combustors 2014",,,,"194","208",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938704396&partnerID=40&md5=a85e8dd072d89e6179e4614745b932cc",Conference Paper,Scopus,2-s2.0-84938704396
"Hemerka, J.","Small combustion sources and air pollution control [Malé spalovací zdroje a ochrana ovzduší]",2014,"Vytapeni, Vetrani, Instalace",,"2",,"54","58",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906894964&partnerID=40&md5=6df578ec5ce0e713d08ca7707ad67b30",Article,Scopus,2-s2.0-84906894964
"Jiang, M., Chen, H., Chen, Q., Wu, H.","Study of landscape patterns of variation and optimization based on non-point source pollution control in an estuary",2014,"Marine Pollution Bulletin","87","1",,"88","97",,2,10.1016/j.marpolbul.2014.08.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924049786&partnerID=40&md5=96a56e369a32dd029193510e14bc1211",Article,Scopus,2-s2.0-84924049786
"Huang, K., Jin, Z., Li, J., Yang, F., Zhou, B.","Technologies and engineering practices of water pollution control for a typical urban river in dianchi watershed",2014,"Fresenius Environmental Bulletin","23","12C",,"3468","3474",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927712203&partnerID=40&md5=c56c42c89199c820eb15f1b55c4b939a",Article,Scopus,2-s2.0-84927712203
"Vélez, C., Alfonso, L., Sánchez, A., Galvis, A., Sepúlveda, G.","Centinela: An early warning system for the water quality of the Cauca River",2014,"Journal of Hydroinformatics","16","6",,"1409","1424",,,10.2166/hydro.2014.127,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919771663&partnerID=40&md5=39de60376db0de56cf92d0ba81b0f068",Article,Scopus,2-s2.0-84919771663
"Kalda, J., Soomere, T., Giudici, A.","On the finite-time compressibility of the surface currents in the Gulf of Finland, the Baltic Sea",2014,"Journal of Marine Systems","129",,,"56","65",,6,10.1016/j.jmarsys.2012.08.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888405156&partnerID=40&md5=2ca194deed8f7b8e112578e6732a03ed",Article,Scopus,2-s2.0-84888405156
"Wang, L.X., Hu, L.J., Ma, R.C.","A real-time vehicle exhaust gas monitoring enabled optimization approach for air pollution control",2014,"Applied Mechanics and Materials","602-605",,,"2011","2014",,1,10.4028/www.scientific.net/AMM.602-605.2011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906499574&partnerID=40&md5=3cd5977559c8bab86d25d4cdc20f9f73",Conference Paper,Scopus,2-s2.0-84906499574
"Mokhtar, M.M., Taib, R.M., Hassim, M.H.","Measurement of PCDD/Fs emissions from a coal-fired power plant in Malaysia and establishment of emission factors",2014,"Atmospheric Pollution Research","5","3",,"388","397",,2,10.5094/APR.2014.045,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903276047&partnerID=40&md5=17937fe3fa1b7ec3341fa256dbfa3b9f",Article,Scopus,2-s2.0-84903276047
"Chen, M.-W., Lin, T.-C., Wang, L.-C., Chang-Chien, G.-P.","The PCDD/f removal efficiency of a medical waste incinerator dual-bag filter system",2014,"Aerosol and Air Quality Research","14","4",,"1223","1231",,1,10.4209/aaqr.2013.05.0164,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899733262&partnerID=40&md5=c189e8a0cbcc62098d364f32e16e86a5",Article,Scopus,2-s2.0-84899733262
"Li, C.M., Guan, J., Xie, X.Q.","A traffic pollution control model based on continuous network design problem",2014,"Advanced Materials Research","1030-1032",,,"1945","1949",,,10.4028/www.scientific.net/AMR.1030-1032.1945,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84913595673&partnerID=40&md5=39ff1bcf40f3e638710d1e2f0043898e",Conference Paper,Scopus,2-s2.0-84913595673
"Lim, S.H.","Accounting for environmental pollution in production function",2014,"Management of Environmental Quality","25","6",,"679","695",,,10.1108/MEQ-08-2013-0087,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927517844&partnerID=40&md5=c421869b699dac465372f08a1db98bbc",Article,Scopus,2-s2.0-84927517844
"Odeku, K.O.","Pollution control mechanisms: A socio-legal analysis",2014,"Mediterranean Journal of Social Sciences","5","23",,"2587","2593",,,10.5901/mjss.2014.v5n23p2587,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910072281&partnerID=40&md5=8afd361934f91fc978745f5f74f0b0fa",Article,Scopus,2-s2.0-84910072281
"Hu, H., Jin, Q., Kavan, P.","A study of heavy metal pollution in China: Current status, pollution-control policies and countermeasures",2014,"Sustainability (Switzerland)","6","9",,"5820","5838",,10,10.3390/su6095820,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906851170&partnerID=40&md5=18f9b5ddeb2e9083879fd258ece6e308",Article,Scopus,2-s2.0-84906851170
"An, Z., Zhuo, Y., Xu, C., Chen, C.","Influence of the TiO2 crystalline phase of MnOx/TiO2 catalysts for NO oxidation",2014,"Cuihua Xuebao/Chinese Journal of Catalysis","35","1",,"120","126",,3,10.1016/S1872-2067(12)60726-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891552319&partnerID=40&md5=eb872452bbc036e398908c08d40aca95",Article,Scopus,2-s2.0-84891552319
"Guan, Z., Chen, D., Astrup, T.F.","Influences of ammonia contamination on leaching from air-pollution-control residues",2014,"Waste Management and Research","32","12",,"1169","1177",,,10.1177/0734242X14545641,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914101548&partnerID=40&md5=875dedf65462a899b573cdf9412d25c8",Article,Scopus,2-s2.0-84914101548
"Giudici, A., Soomere, T.","Finite-time compressibility as an agent of frequent spontaneous patch formation in the surface layer: A case study for the Gulf of Finland, the Baltic Sea",2014,"Marine Pollution Bulletin","89","1-2",,"239","249",,1,10.1016/j.marpolbul.2014.09.053,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914153500&partnerID=40&md5=c173b15b19981ca7318a03151b368804",Article,Scopus,2-s2.0-84914153500
"Kumari, K., Singh, S.R., Sinha, R.C.","Role of pollution control boards in municipal solid waste management",2014,"International Journal of Environmental Technology and Management","17","2-4",,"100","112",,,10.1504/IJETM.2014.061801,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903727443&partnerID=40&md5=fc5f75014e1c81f04c4ec33dc6917bd1",Article,Scopus,2-s2.0-84903727443
"Beckstrom, B.D., Leavitt, D.R., Mensinger, M., Cutler, B., Hendricks, A., Stern, E.","Thermal treatment for reclamation and beneficial use of contaminated sediments",2014,"Air and Waste Management Association - International Conference on Thermal Treatment Technologies and Hazardous Waste Combustors 2014",,,,"209","224",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938682437&partnerID=40&md5=e54f78d4ebda0f89d7b0458fa26ec245",Conference Paper,Scopus,2-s2.0-84938682437
"Wang, X., Han, S., Yin, Y.","Study on road section environmental traffic capacity optimization model and model algorithm",2014,"Wuhan Ligong Daxue Xuebao (Jiaotong Kexue Yu Gongcheng Ban)/Journal of Wuhan University of Technology (Transportation Science and Engineering)","38","6",,"1317","1320",,,10.3963/j.issn.2095-3844.2014.06.030,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921025720&partnerID=40&md5=6d2f033097d03b3ed9d61f7eebe57825",Article,Scopus,2-s2.0-84921025720
"Jiao, C.Y., Ren, G., Xu, T.B., Liu, Q.H.","Brief analysis on green new deal of iron &amp; steel industry and PM&lt;inf&gt;2.5&lt;/inf&gt; pollution control countermeasures in china",2014,"Applied Mechanics and Materials","675-677",,,"1001","1004",,,10.4028/www.scientific.net/AMM.675-677.1001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920835580&partnerID=40&md5=2994370866b38265f18a424bfe89a3b7",Conference Paper,Scopus,2-s2.0-84920835580
"Ammari, T.G.","Utilization of a natural ecosystem bio-waste; leaves of Arundo donax reed, as a raw material of low-cost eco-biosorbent for cadmium removal from aqueous phase",2014,"Ecological Engineering","71",,,"466","473",,7,10.1016/j.ecoleng.2014.07.067,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906068680&partnerID=40&md5=f73f2a6e42c4edfbc4b0ae1db072f871",Article,Scopus,2-s2.0-84906068680
"Cropper, M.L., Jiang, Y., Alberini, A., Baur, P.","Getting Cars Off the Road: The Cost-Effectiveness of an Episodic Pollution Control Program",2014,"Environmental and Resource Economics","57","1",,"117","143",,2,10.1007/s10640-013-9669-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890877864&partnerID=40&md5=1c68cd9f7549dce59ae9301e73dc7f86",Article,Scopus,2-s2.0-84890877864
"Biehn, C., Harris, A.","Using pre-Air preheater injection of hydrated lime to your advantage",2014,"Power Plant Pollutant Control ""MEGA"" Symposium, MEGA 2014","1",,,"503","511",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918514441&partnerID=40&md5=62dee6f579cf30ec966feb1092bda877",Conference Paper,Scopus,2-s2.0-84918514441
"Drogue, G.P., Plasse, J.","How can a few streamflow measurements help to predict daily hydrographs at almost ungauged sites? [Comment tirer parti de quelques débits ponctuels disponibles en un site non jaugé pour prédire un hydrogramme journalier ?]",2014,"Hydrological Sciences Journal","59","12",,"2126","2142",,3,10.1080/02626667.2013.865031,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910127558&partnerID=40&md5=5ecc39ddb43f68bbbd017bd57a9076fd",Article,Scopus,2-s2.0-84910127558
"Rose, A., Folmer, H., Nijkamp, P.","Walter Isard's Contributions to Environmental Economics and Ecological Economics",2014,"International Regional Science Review","37","1",,"107","122",,1,10.1177/0160017612459052,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890822930&partnerID=40&md5=176e68306cfc79c37d672287a954b9c3",Article,Scopus,2-s2.0-84890822930
"Nixon, J., Drake, J.","Overcoming the challenges of permitting new Hazardous waste combustion units in the United States",2014,"Air and Waste Management Association - International Conference on Thermal Treatment Technologies and Hazardous Waste Combustors 2014",,,,"309","325",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938704434&partnerID=40&md5=e59cd548e5b42c3777cfc26a2f961004",Conference Paper,Scopus,2-s2.0-84938704434
"Schlote, A., Häusler, F., Hecker, T., Bergmann, A., Crisostomi, E., Radusch, I., Shorten, R.","Cooperative regulation and trading of emissions using plug-in hybrid vehicles",2013,"IEEE Transactions on Intelligent Transportation Systems","14","4", 6545321,"1572","1585",,10,10.1109/TITS.2013.2264754,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890343908&partnerID=40&md5=446bcaf63d49a687d5b64ec7c015249c",Article,Scopus,2-s2.0-84890343908
"Nakagawa, Y., Ono, R., Oda, T.","Relationship between TCE nonthermal decomposition and OH radical behavior observed by LIF",2013,"Conference Record - IAS Annual Meeting (IEEE Industry Applications Society)",,, 6682455,"","",,,10.1109/IAS.2013.6682455,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893345811&partnerID=40&md5=bf5b1b8fafefc73456359dbd754be320",Conference Paper,Scopus,2-s2.0-84893345811
"Zhang, Y., Gao, Y., Duan, J., Yang, Y., Zhou, C., Zhang, H.","Control mode of rural nonpoint source pollution in Tai Lake Basin, China",2013,"Environmental Engineering and Management Journal","12","7",,"1359","1365",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891694792&partnerID=40&md5=b856ebeeea7af7a25483000e130b86a0",Article,Scopus,2-s2.0-84891694792
"Chen, Y., Ding, Q., Yang, X., Peng, Z., Xu, D., Feng, Q.","Application countermeasures of non-incineration technologies for medical waste treatment in China",2013,"Waste Management and Research","31","12",,"1237","1244",,2,10.1177/0734242X13507314,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890018166&partnerID=40&md5=35fda353247a4cb0dce7b6c2367bca74",Article,Scopus,2-s2.0-84890018166
"Lombardi, L., Carnevale, E.","Economic evaluations of an innovative biogas upgrading method with CO2 storage",2013,"Energy","62",,,"88","94",,13,10.1016/j.energy.2013.02.066,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886639997&partnerID=40&md5=3006b136db946d465838f2238a861427",Article,Scopus,2-s2.0-84886639997
"Baciocchi, R., Carnevale, E., Costa, G., Lombardi, L., Olivieri, T., Paradisi, A., Zanchi, L., Zingaretti, D.","Pilot-scale investigation of an innovative process for biogas upgrading with CO2 capture and storage",2013,"Energy Procedia","37",,,"6026","6034",,,10.1016/j.egypro.2013.06.531,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898754783&partnerID=40&md5=b6fefc664e35861ffc8aa0179f066f4b",Conference Paper,Scopus,2-s2.0-84898754783
"Baciocchi, R., Carnevale, E., Costa, G., Gavasci, R., Lombardi, L., Olivieri, T., Zanchi, L., Zingaretti, D.","Performance of a biogas upgrading process based on alkali absorption with regeneration using air pollution control residues",2013,"Waste Management","33","12",,"2694","2705",,9,10.1016/j.wasman.2013.08.022,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886099783&partnerID=40&md5=0a58c88db32ca3b0ee3a84ea1dca3fcb",Article,Scopus,2-s2.0-84886099783
"Wang, C.-Y., Sample, D.J.","Assessing floating treatment wetlands nutrient removal performance through a first order kinetics model and statistical inference",2013,"Ecological Engineering","61",,,"292","302",,10,10.1016/j.ecoleng.2013.09.019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887184363&partnerID=40&md5=6d70b3e7f50b010c5f46d7a727eface6",Article,Scopus,2-s2.0-84887184363
"Kawakami, H., Sakurai, T., Ehara, Y., Yamamoto, T., Zukeran, A.","Performance characteristics between horizontally and vertically oriented electrodes EHD ESP for collection of low-resistive diesel particulates",2013,"Journal of Electrostatics","71","6",,"1117","1123",,1,10.1016/j.elstat.2013.10.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887780566&partnerID=40&md5=78fb7a842a43d56276c05b0933f3b594",Article,Scopus,2-s2.0-84887780566
"Bai, H., Zhang, T., Zhu, G.-H., Ding, Z.-Y., Wang, D.","Groundwater pollution prevention and control experience in Taiwan and its implications",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"188","192",,,10.3799/dqkx.2013.S2.032,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891299461&partnerID=40&md5=775a42b83b2707bde934fa093b482a0e",Article,Scopus,2-s2.0-84891299461
"Xu, X., Chen, G., Li, R.-J., Gao, Y.-N.","Groundwater pollution remediation legislation in Taiwan and its implications",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"179","182",,,10.3799/dqkx.2013.S2.030,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891298557&partnerID=40&md5=46756f12411532954318eb37a7d8415d",Article,Scopus,2-s2.0-84891298557
"Wu, S.-Z., Wang, D., Liu, W.-J., Ding, Z.-Y., Wu, Y.-Y., Wen, Y., Zhang, T.","The roadmap of groundwater pollution control in China",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"1","7",,,10.3799/dqkx.2013.S2.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891321081&partnerID=40&md5=3dc2d5fbc170dae23bd7c116426b680a",Article,Scopus,2-s2.0-84891321081
"Foster, S., Hirata, R., Andreo, B.","The aquifer pollution vulnerability concept: Aid or impediment in promoting groundwater protection? [Le concept de vulnérabilité des aquifères à la pollution: Une aide ou un obstacle au renforcement de leur protection?]",2013,"Hydrogeology Journal","21","7",,"1389","1392",,12,10.1007/s10040-013-1019-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885864866&partnerID=40&md5=b6130ba4e05027ca35ac45ace296ca4b",Article,Scopus,2-s2.0-84885864866
"Friehe, T.","The Role of Investment in Environmental Lobbying Contests",2013,"Environmental and Resource Economics","56","3",,"337","352",,,10.1007/s10640-013-9650-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887318151&partnerID=40&md5=c9f1e969674b8097730401884f014536",Article,Scopus,2-s2.0-84887318151
"Liu, W.-J., Ding, Z.-Y., Wu, Y.-Y., Wu, S.-Z., Wang, D., Zhang, T.","Water environment management and strategy of shale gas development",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"146","150",,,10.3799/dqkx.2013.S2.025,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891322818&partnerID=40&md5=70043b299932d8006319b9be5c1e1d43",Article,Scopus,2-s2.0-84891322818
"Ali Choudhury, A.T.M., Saleque, M.A., Zaman, S.K., Bhuiyan, N.I., Shah, A.L., Rahman, M.S.","Nitrogen fertilizer management strategies for rice production in Bangladesh",2013,"Pakistan Journal of Scientific and Industrial Research Series B: Biological Sciences","56","3",,"167","174",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893663290&partnerID=40&md5=644136585dda5d008adf92c579b755ff",Review,Scopus,2-s2.0-84893663290
"Wen, Y., Wang, D., Wu, Y.-Y., Zhang, T., Liu, W.-J., Zhu, G.-H.","Status and countermeasures of groundwater pollution control for gas station in China",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"122","128",,,10.3799/dqkx.2013.S2.021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891278676&partnerID=40&md5=e2a1effaab6e06834296df9f6e51e903",Article,Scopus,2-s2.0-84891278676
"Li, Q., Zhou, J.-L., Yang, G.-Y., Jia, R.-L., Wang, Z., Ji, Y.-Y., Bai, C.-Y.","Salinization of deep groundwater in Xinjiang plain areas: Causes and countermeasures",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"89","94",,,10.3799/dqkx.2013.S2.015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891297728&partnerID=40&md5=6e5ae4b328081006c56cca801ed6e62f",Article,Scopus,2-s2.0-84891297728
"Rafaj, P., Bertok, I., Cofala, J., Schöpp, W.","Scenarios of global mercury emissions from anthropogenic sources",2013,"Atmospheric Environment","79",,,"472","479",,19,10.1016/j.atmosenv.2013.06.042,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881101296&partnerID=40&md5=7349ba1a2605d64fcb3de8d74f3eca75",Article,Scopus,2-s2.0-84881101296
"Liu, W.-J., Wu, Y.-Y., Wu, S.-Z., Wang, D.","Pollution control countermeasures of methyl tert-butyl ether in groundwater",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"13","16",,,10.3799/dqkx.2013.S2.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891301281&partnerID=40&md5=57f794304d7f6fd785a0de2cefb63174",Article,Scopus,2-s2.0-84891301281
"Liu, Q.-Q., Zou, S.-Z., Zhang, F.-W., Zhang, Q., Yang, X.-P., Tang, C.-L.","The karst groundwater vulnerability assessment of peak cluster zone in Hechi",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"65","72",,,10.3799/dqkx.2013.S2.011,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891310398&partnerID=40&md5=9cb996b88fa0a1b62593bf93dc4008ab",Article,Scopus,2-s2.0-84891310398
"Xu, M., Huang, W.-S., Zhao, Y., Ma, L.-K., Wu, Y.-Y., Xie, Y.-C., Yao, R.-H., Yang, W.-J., Lu, R.","Collaborative prevention and control of surface and groundwater pollution",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"183","187",,,10.3799/dqkx.2013.S2.031,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891342329&partnerID=40&md5=928e27a8372f17706080de15dae2f834",Article,Scopus,2-s2.0-84891342329
"Yuan, X., Wang, Y., Wei, Y., Sun, Y., Fan, Y.","Optimization of non-point source pollution control measures for Zhong-Xin eco-city in Tianjin based on best management practices",2013,"Chinese Journal of Environmental Engineering","7","11",,"4231","4235",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894866473&partnerID=40&md5=e948e3c087e8b7fc2afe6d918afbca3b",Article,Scopus,2-s2.0-84894866473
"He, Z., Liu, J., Zhang, N.","Solubility of Dilute Sulfur Dioxide in Aqueous Poly-Ethylene Glycol 1000 Solutions at 298.15 K and 123.15 kPa",2013,"Asian Journal of Chemistry","25","15",,"8614","8616",,,10.14233/ajchem.2013.14869,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886635571&partnerID=40&md5=034ece896aaed4f3a7377aad8a31b943",Article,Scopus,2-s2.0-84886635571
"Chuwah, C., van Noije, T., van Vuuren, D.P., Hazeleger, W., Strunk, A., Deetman, S., Beltran, A.M., van Vliet, J.","Implications of alternative assumptions regarding future air pollution control in scenarios similar to the Representative Concentration Pathways",2013,"Atmospheric Environment","79",,,"787","801",,8,10.1016/j.atmosenv.2013.07.008,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882773150&partnerID=40&md5=0d22b6ad501ac32b22fb10827c198cbd",Article,Scopus,2-s2.0-84882773150
"Zou, S.-Z., Lu, H.-P., Liu, Q.-Q., Zhu, D.-N., Xia, R.-Y.","Model of vulnerability assessment of groundwater in covered karst area",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"24","28",,,10.3799/dqkx.2013.S2.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891305813&partnerID=40&md5=daa611493d54ef2662e675b523460e0b",Article,Scopus,2-s2.0-84891305813
"Xie, Y.-C., Wen, X., Sun, H.-L., Ma, T.-H., Wu, Y.-Y., Lu, R., Ju, W.","The impact of groundwater pollution on agricultural non-point source output: Taking Shitoukoumen reservoir basin as an example",2013,"Diqiu Kexue - Zhongguo Dizhi Daxue Xuebao/Earth Science - Journal of China University of Geosciences","38","SUPPL.2",,"100","104",,,10.3799/dqkx.2013.S2.017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891316487&partnerID=40&md5=0c0f09560f7743fdfd092aed98f1d129",Article,Scopus,2-s2.0-84891316487
"Gao, L., Zhang, L., Hou, J., Wei, Q., Fu, F., Shao, H.","Decomposition of macroalgal blooms influences phosphorus release from the sediments and implications for coastal restoration in Swan Lake, Shandong, China",2013,"Ecological Engineering","60",,,"19","28",,16,10.1016/j.ecoleng.2013.07.055,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882785521&partnerID=40&md5=e658a6489360acc38c0dbed8197f67d3",Article,Scopus,2-s2.0-84882785521
"Färe, R., Grosskopf, S., Pasurka, C.A.","Tradable permits and unrealized gains from trade",2013,"Energy Economics","40",,,"416","424",,3,10.1016/j.eneco.2013.07.015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883796982&partnerID=40&md5=3617a0ed1b710df464df5ab0e1aa7703",Article,Scopus,2-s2.0-84883796982
"Li, J., Wang, F.","Release characteristics of mercury in the backlight units during waste processing of LCDs",2013,"Qinghua Daxue Xuebao/Journal of Tsinghua University","53","4",,"526","530",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886258632&partnerID=40&md5=c899f6eebabb10247ed291b2e5fe2841",Article,Scopus,2-s2.0-84886258632
"Slimani, L., Bouktir, T.","Economic power dispatch of power systems with pollution control using art cial bee colony optimization",2013,"Turkish Journal of Electrical Engineering and Computer Sciences","21","6",,"1515","1527",,4,10.3906/elk-1106-10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885676101&partnerID=40&md5=49de61c99ba2a4af4103698814c48ed0",Article,Scopus,2-s2.0-84885676101
"Long, F., Zhu, A., Shi, H.","Recent advances in optical biosensors for environmental monitoring and early warning",2013,"Sensors (Switzerland)","13","10",,"13928","13948",,7,10.3390/s131013928,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885926130&partnerID=40&md5=5e009c27d2fcc5da64306692b8d22907",Review,Scopus,2-s2.0-84885926130
"Wang, W.Y., Fu, G.P.","The research of source and composition of dust haze in Chengdu and its control countermeasures",2013,"Advanced Materials Research","726-731",,,"2066","2073",,,10.4028/www.scientific.net/AMR.726-731.2066,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884970127&partnerID=40&md5=5cf49e6c9b14c371cb3f294691a7006f",Conference Paper,Scopus,2-s2.0-84884970127
